物种,来源,工厂,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药表型,耐药基因,耐药基因,耐药基因,耐药基因,耐药基因,耐药基因,耐药基因,耐药基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,毒力基因,管家基因,管家基因,管家基因,管家基因,管家基因,管家基因,管家基因,管家基因,管家基因,管家基因,管家基因,管家基因,管家基因,管家基因,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,生化鉴定,RAPD分组,RAPD分组,RAPD分组,RAPD分组,生物被膜形成能力,生物被膜形成能力,生物被膜形成能力,血清分型,CC,ST型别,spa型别
Salmonella,粪便,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,去皮前,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,-,+,+,+,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,去皮前,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,去皮前,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,去皮前,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,去皮前,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,粪便,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,粪便,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,去皮前,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,排酸后,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,去皮前,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,去皮前,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
Salmonella,去皮前,东北地区,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,K,K,+,+,+,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/
产志贺毒素大肠杆菌,去皮前,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O157,/,11,/
产志贺毒素大肠杆菌,去皮前,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O157,/,11,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O157,/,11,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,O157,/,11,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,O157,/,11,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,O157,/,11,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,O157,/,11,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,O157,/,11,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,O157,/,11,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,O157,/,11,/
产志贺毒素大肠杆菌,待宰圈,山东省滨州市,/,/,/,/,±,/,-,-,/,±,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,-,-,-,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O157,/,11,/
产志贺毒素大肠杆菌,去皮前,山东省滨州市,/,/,/,/,±,/,-,-,/,+,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,-,-,-,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O157,/,11,/
产志贺毒素大肠杆菌,去皮前,山东省滨州市,/,/,/,/,±,/,-,-,/,+,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,-,-,-,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O157,/,11,/
产志贺毒素大肠杆菌,去皮前,山东省滨州市,/,/,/,/,+,/,+,±,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O157,/,11458,/
产志贺毒素大肠杆菌,喷淋后胴体,山东省滨州市,/,/,/,/,+,/,+,+,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,±,+,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,O121,/,17,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,+,/,±,-,/,+,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,±,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O121,/,718,/
产志贺毒素大肠杆菌,待宰圈,山东省菏泽市,/,/,/,/,+,/,-,-,/,+,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,+,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2a,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O121,/,718,/
产志贺毒素大肠杆菌,去皮前,山东省菏泽市,/,/,/,/,±,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,-,/,300,/
产志贺毒素大肠杆菌,去皮前,山东省菏泽市,/,/,/,/,-,/,-,-,/,-,/,/,/,/,-,/,/,/,/,/,-,/,/,/,/,/,/,/,-,/,-,/,/,/,-,-,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,-,/,300,/
产志贺毒素大肠杆菌,粪便,山东省菏泽市,/,/,/,/,+,/,+,±,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2d,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,O121,/,11303,/
产志贺毒素大肠杆菌,去皮前,山东省菏泽市,/,/,/,/,+,/,+,±,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2d,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,O121,/,11303,/
产志贺毒素大肠杆菌,去皮前,山东省菏泽市,/,/,/,/,+,/,+,±,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,+,-,-,stx2d,-,-,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,O121,/,11303,/
产志贺毒素大肠杆菌,喷淋后胴体,山东省滨州市,/,/,/,/,+,/,+,+,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O26,/,21,/
产志贺毒素大肠杆菌,喷淋后胴体,山东省滨州市,/,/,/,/,+,/,+,+,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O26,/,21,/
产志贺毒素大肠杆菌,喷淋后胴体,山东省滨州市,/,/,/,/,+,/,+,-,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O26,/,21,/
产志贺毒素大肠杆菌,喷淋后胴体,山东省滨州市,/,/,/,/,+,/,+,-,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O26,/,21,/
产志贺毒素大肠杆菌,喷淋后胴体,山东省滨州市,/,/,/,/,+,/,+,-,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O26,/,21,/
产志贺毒素大肠杆菌,喷淋后胴体,山东省滨州市,/,/,/,/,+,/,+,-,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O26,/,21,/
产志贺毒素大肠杆菌,喷淋后胴体,山东省滨州市,/,/,/,/,+,/,+,-,/,+,/,/,/,/,+,/,/,/,/,/,+,/,/,/,/,/,/,/,+,/,+,/,/,/,-,-,+,-,+,+,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,+,-,-,stx1a,-,+,+,-,-,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,-,-,+,O26,/,21,/
